customer_id,recency,frequency,monetary,segment,acquisition_channel,cluster,segment_label
C002621,14,34,2039.66,Mid-Market,Organic,0,Loyal
C002622,24,8,1039.92,SMB,Paid Ads,1,At Risk
C002623,28,2,259.98,SMB,Organic,1,At Risk
C002624,9,19,2469.8100000000004,SMB,Organic,0,Loyal
C002625,11,22,2859.78,Enterprise,Referral,3,Champions
C002626,307,14,839.86,SMB,Partner,2,Lost
C002627,30,23,1379.77,Mid-Market,Partner,0,Loyal
C002628,25,36,4679.64,SMB,Partner,3,Champions
C002629,1,30,1799.7,SMB,Referral,0,Loyal
C002630,28,14,419.85999999999996,SMB,Referral,1,At Risk
C002631,15,28,1679.72,SMB,Organic,0,Loyal
C002632,658,9,1169.91,Mid-Market,Referral,2,Lost
C002633,592,7,209.92999999999998,SMB,Referral,2,Lost
C002634,30,32,959.68,SMB,Paid Ads,0,Loyal
C002635,8,14,419.85999999999996,Mid-Market,Referral,1,At Risk
C002636,22,30,1799.7,Mid-Market,Partner,0,Loyal
C002637,7,24,1439.76,Mid-Market,Referral,0,Loyal
C002638,20,12,359.88,SMB,Partner,1,At Risk
C002639,6,21,629.79,Enterprise,Partner,0,Loyal
C002640,22,5,299.95,Mid-Market,Partner,1,At Risk
C002641,379,13,389.87,SMB,Partner,2,Lost
C002642,23,4,119.96,SMB,Referral,1,At Risk
C002643,18,11,659.89,SMB,Paid Ads,1,At Risk
C002644,573,6,359.94,SMB,Referral,2,Lost
C002645,22,19,2469.8100000000004,Mid-Market,Organic,0,Loyal
C002646,6,36,4679.64,SMB,Organic,3,Champions
C002647,2,8,479.92,SMB,Paid Ads,1,At Risk
C002648,11,30,3899.7000000000003,SMB,Organic,3,Champions
C002649,23,33,1979.67,SMB,Partner,0,Loyal
C002650,6,18,1079.82,Enterprise,Paid Ads,0,Loyal
C002651,3,31,4029.6900000000005,SMB,Organic,3,Champions
C002652,21,1,129.99,SMB,Paid Ads,1,At Risk
C002653,363,13,779.87,SMB,Paid Ads,2,Lost
C002654,6,19,2469.8100000000004,SMB,Paid Ads,0,Loyal
C002655,21,25,3249.75,Mid-Market,Organic,3,Champions
C002656,31,26,779.74,Mid-Market,Organic,0,Loyal
C002657,4,8,1039.92,SMB,Paid Ads,1,At Risk
C002658,280,16,479.84,SMB,Partner,1,At Risk
C002659,9,35,4549.650000000001,SMB,Organic,3,Champions
C002660,3,14,1819.8600000000001,SMB,Organic,0,Loyal
C002661,5,5,149.95,SMB,Paid Ads,1,At Risk
C002662,4,31,4029.6900000000005,Mid-Market,Organic,3,Champions
C002663,16,33,4289.67,Mid-Market,Organic,3,Champions
C002664,4,24,3119.76,SMB,Partner,3,Champions
C002665,30,33,989.67,SMB,Paid Ads,0,Loyal
C002666,603,6,779.94,Mid-Market,Organic,2,Lost
C002667,21,4,519.96,Mid-Market,Paid Ads,1,At Risk
C002668,9,24,3119.76,SMB,Paid Ads,3,Champions
C002669,12,31,4029.6900000000005,SMB,Paid Ads,3,Champions
C002670,14,31,4029.6900000000005,Enterprise,Organic,3,Champions
C002671,28,11,329.89,SMB,Organic,1,At Risk
C002672,12,15,1949.8500000000001,SMB,Organic,0,Loyal
C002673,6,2,119.98,SMB,Paid Ads,1,At Risk
C002674,23,26,3379.7400000000002,Mid-Market,Referral,3,Champions
C002676,8,7,419.93,Mid-Market,Organic,1,At Risk
C002677,25,9,1169.91,Mid-Market,Referral,1,At Risk
C002678,165,6,779.94,SMB,Paid Ads,1,At Risk
C002679,41,29,869.7099999999999,SMB,Paid Ads,0,Loyal
C002680,5,9,1169.91,Enterprise,Referral,1,At Risk
C002681,21,25,3249.75,Mid-Market,Partner,3,Champions
C002682,644,15,1949.8500000000001,Mid-Market,Referral,2,Lost
C002683,8,20,599.8,Mid-Market,Referral,0,Loyal
C002684,11,21,2729.79,SMB,Organic,3,Champions
C002685,651,9,269.90999999999997,SMB,Organic,2,Lost
C002686,105,4,119.96,Mid-Market,Paid Ads,1,At Risk
C002687,25,8,1039.92,SMB,Partner,1,At Risk
C002688,39,14,839.86,SMB,Organic,1,At Risk
C002689,12,31,4029.6900000000005,SMB,Referral,3,Champions
C002690,7,21,629.79,SMB,Partner,0,Loyal
C002691,6,35,1049.6499999999999,SMB,Referral,0,Loyal
C002692,17,3,89.97,SMB,Partner,1,At Risk
C002693,7,25,1499.75,SMB,Partner,0,Loyal
C002694,11,13,1689.8700000000001,SMB,Organic,0,Loyal
C002695,2,11,659.89,Enterprise,Paid Ads,1,At Risk
C002696,17,13,1689.8700000000001,SMB,Organic,0,Loyal
C002697,16,23,689.77,Enterprise,Partner,0,Loyal
C002698,17,24,3119.76,Mid-Market,Organic,3,Champions
C002699,20,30,1799.7,SMB,Organic,0,Loyal
C002700,8,28,3639.7200000000003,Mid-Market,Organic,3,Champions
C002701,25,4,119.96,Mid-Market,Partner,1,At Risk
C002702,502,13,779.87,SMB,Referral,2,Lost
C002703,7,15,899.85,Mid-Market,Referral,1,At Risk
C002704,17,30,1799.7,SMB,Referral,0,Loyal
C002705,2,33,4289.67,SMB,Paid Ads,3,Champions
C002706,31,3,89.97,Mid-Market,Paid Ads,1,At Risk
C002707,23,10,299.9,SMB,Paid Ads,1,At Risk
C002708,19,9,1169.91,SMB,Partner,1,At Risk
C002709,4,10,599.9,SMB,Organic,1,At Risk
C002710,14,14,419.85999999999996,SMB,Paid Ads,1,At Risk
C002711,7,20,1199.8,SMB,Paid Ads,0,Loyal
C002712,5,7,419.93,SMB,Referral,1,At Risk
C002713,24,31,929.6899999999999,Enterprise,Paid Ads,0,Loyal
C002714,544,17,2209.83,Mid-Market,Paid Ads,2,Lost
C002715,11,6,359.94,SMB,Referral,1,At Risk
C002716,18,3,389.97,SMB,Referral,1,At Risk
C002717,29,11,1429.89,Enterprise,Referral,1,At Risk
C002718,28,19,569.81,SMB,Partner,0,Loyal
C002719,199,15,1949.8500000000001,Mid-Market,Paid Ads,0,Loyal
C002720,6,33,989.67,Mid-Market,Organic,0,Loyal
C002721,6,30,3899.7000000000003,Mid-Market,Organic,3,Champions
C002722,4,17,509.83,SMB,Paid Ads,1,At Risk
C002723,30,7,209.92999999999998,SMB,Paid Ads,1,At Risk
C002724,28,28,839.7199999999999,SMB,Organic,0,Loyal
C002725,60,31,1859.69,Enterprise,Organic,0,Loyal
C002726,1,5,299.95,Enterprise,Organic,1,At Risk
C002727,619,4,519.96,SMB,Paid Ads,2,Lost
C002728,26,6,779.94,SMB,Referral,1,At Risk
C002729,18,25,749.75,Mid-Market,Referral,0,Loyal
C002730,8,34,4419.66,Mid-Market,Paid Ads,3,Champions
C002731,20,25,3249.75,SMB,Partner,3,Champions
C002732,29,5,299.95,SMB,Paid Ads,1,At Risk
C002733,13,7,209.92999999999998,Enterprise,Organic,1,At Risk
C002734,8,11,659.89,SMB,Paid Ads,1,At Risk
C002735,52,31,4029.6900000000005,SMB,Organic,3,Champions
C002736,20,28,839.7199999999999,Mid-Market,Paid Ads,0,Loyal
C002737,11,5,649.95,Enterprise,Referral,1,At Risk
C002738,8,22,1319.78,Mid-Market,Paid Ads,0,Loyal
C002739,10,27,1619.73,Enterprise,Partner,0,Loyal
C002740,41,22,659.78,SMB,Organic,0,Loyal
C002741,22,24,719.76,Enterprise,Paid Ads,0,Loyal
C002742,435,5,299.95,SMB,Partner,2,Lost
C002743,546,11,1429.89,SMB,Partner,2,Lost
C002744,7,34,4419.66,Mid-Market,Paid Ads,3,Champions
C002745,2,24,1439.76,SMB,Paid Ads,0,Loyal
C002746,10,21,2729.79,SMB,Partner,3,Champions
C002747,414,16,2079.84,SMB,Organic,2,Lost
C002748,26,26,1559.74,SMB,Organic,0,Loyal
C002749,25,5,649.95,SMB,Paid Ads,1,At Risk
C002750,15,6,179.94,SMB,Organic,1,At Risk
C002751,6,26,3379.7400000000002,SMB,Partner,3,Champions
C002752,15,1,129.99,Mid-Market,Organic,1,At Risk
C002753,6,3,389.97,Mid-Market,Referral,1,At Risk
C002754,24,33,4289.67,SMB,Partner,3,Champions
C002755,26,32,959.68,Mid-Market,Organic,0,Loyal
C002756,22,1,29.99,Mid-Market,Paid Ads,1,At Risk
C002757,23,28,839.7199999999999,Mid-Market,Organic,0,Loyal
C002758,1,22,2859.78,SMB,Partner,3,Champions
C002759,14,12,719.88,Mid-Market,Referral,1,At Risk
C002760,447,16,959.84,SMB,Paid Ads,2,Lost
C002761,761,4,239.96,Mid-Market,Referral,2,Lost
C002762,20,21,1259.79,SMB,Paid Ads,0,Loyal
C002763,30,4,519.96,Mid-Market,Organic,1,At Risk
C002764,624,12,719.88,SMB,Partner,2,Lost
C002765,9,25,1499.75,Enterprise,Paid Ads,0,Loyal
C002766,57,1,59.99,SMB,Paid Ads,1,At Risk
C002767,24,14,419.85999999999996,SMB,Paid Ads,1,At Risk
C002768,20,34,1019.66,SMB,Referral,0,Loyal
C002769,28,24,1439.76,Mid-Market,Partner,0,Loyal
C002770,2,10,1299.9,Enterprise,Referral,1,At Risk
C002771,18,32,1919.68,Mid-Market,Referral,0,Loyal
C002772,6,11,329.89,Enterprise,Paid Ads,1,At Risk
C002773,18,7,909.9300000000001,Mid-Market,Partner,1,At Risk
C002774,28,30,1799.7,Mid-Market,Partner,0,Loyal
C002775,5,14,839.86,Enterprise,Paid Ads,1,At Risk
C002776,404,13,1689.8700000000001,SMB,Referral,2,Lost
C002777,182,9,539.91,SMB,Paid Ads,1,At Risk
C002778,28,23,1379.77,Enterprise,Paid Ads,0,Loyal
C002779,114,7,209.92999999999998,SMB,Referral,1,At Risk
C002780,451,17,2209.83,Mid-Market,Paid Ads,2,Lost
C002781,24,8,479.92,Mid-Market,Paid Ads,1,At Risk
C002782,9,13,779.87,SMB,Referral,1,At Risk
C002783,4,22,1319.78,SMB,Referral,0,Loyal
C002784,3,2,59.98,SMB,Partner,1,At Risk
C002785,407,12,1559.88,SMB,Referral,2,Lost
C002786,4,17,2209.83,SMB,Referral,0,Loyal
C002787,11,15,1949.8500000000001,Mid-Market,Referral,0,Loyal
C002788,15,7,209.92999999999998,SMB,Paid Ads,1,At Risk
C002789,2,30,899.6999999999999,SMB,Partner,0,Loyal
C002790,30,4,119.96,SMB,Organic,1,At Risk
C002791,15,14,839.86,SMB,Partner,1,At Risk
C002792,28,12,359.88,SMB,Paid Ads,1,At Risk
C002793,4,13,389.87,SMB,Partner,1,At Risk
C002794,15,30,899.6999999999999,Mid-Market,Paid Ads,0,Loyal
C002795,21,5,149.95,Enterprise,Paid Ads,1,At Risk
C002796,164,18,1079.82,SMB,Referral,0,Loyal
C002797,15,32,4159.68,Enterprise,Organic,3,Champions
C002798,2,2,119.98,SMB,Partner,1,At Risk
C002799,1,6,779.94,Mid-Market,Referral,1,At Risk
C002800,21,6,779.94,SMB,Organic,1,At Risk
C002801,16,3,89.97,SMB,Partner,1,At Risk
C002802,26,17,2209.83,SMB,Referral,0,Loyal
C002803,21,18,1079.82,Mid-Market,Paid Ads,0,Loyal
C002804,23,30,3899.7000000000003,SMB,Partner,3,Champions
C002805,20,8,1039.92,Mid-Market,Paid Ads,1,At Risk
C002806,29,18,1079.82,Mid-Market,Organic,0,Loyal
C002807,441,6,779.94,SMB,Paid Ads,2,Lost
C002809,19,29,869.7099999999999,SMB,Paid Ads,0,Loyal
C002810,29,17,509.83,Mid-Market,Referral,1,At Risk
C002811,12,37,4809.63,SMB,Referral,3,Champions
C002812,27,32,1919.68,SMB,Referral,0,Loyal
C002814,21,33,4289.67,Mid-Market,Partner,3,Champions
C002815,21,21,2729.79,SMB,Referral,3,Champions
C002816,13,8,479.92,Mid-Market,Paid Ads,1,At Risk
C002817,95,4,239.96,SMB,Organic,1,At Risk
C002818,295,7,209.92999999999998,SMB,Partner,1,At Risk
C002819,10,16,479.84,SMB,Partner,1,At Risk
C002820,58,1,59.99,SMB,Paid Ads,1,At Risk
C002821,7,22,2859.78,Enterprise,Referral,3,Champions
C002822,22,36,4679.64,SMB,Paid Ads,3,Champions
C002823,278,5,299.95,SMB,Paid Ads,1,At Risk
C002824,20,10,599.9,SMB,Referral,1,At Risk
C002825,9,18,1079.82,Mid-Market,Organic,0,Loyal
C002826,28,26,1559.74,SMB,Organic,0,Loyal
C002827,622,7,209.92999999999998,SMB,Paid Ads,2,Lost
C002828,11,30,3899.7000000000003,SMB,Paid Ads,3,Champions
C002829,239,7,419.93,SMB,Partner,1,At Risk
C002830,16,14,1819.8600000000001,Enterprise,Partner,0,Loyal
C002831,8,12,359.88,Enterprise,Paid Ads,1,At Risk
C002832,502,10,599.9,SMB,Partner,2,Lost
C002833,22,29,869.7099999999999,SMB,Partner,0,Loyal
C002834,21,9,1169.91,SMB,Partner,1,At Risk
C002835,12,35,2099.65,SMB,Organic,0,Loyal
C002836,3,4,519.96,SMB,Referral,1,At Risk
C002837,139,8,239.92,Mid-Market,Organic,1,At Risk
C002838,4,25,1499.75,SMB,Referral,0,Loyal
C002839,5,18,1079.82,SMB,Paid Ads,0,Loyal
C002840,16,7,909.9300000000001,SMB,Paid Ads,1,At Risk
C002841,3,32,1919.68,Enterprise,Partner,0,Loyal
C002842,1,34,1019.66,SMB,Organic,0,Loyal
C002843,14,27,3509.7300000000005,SMB,Organic,3,Champions
C002844,27,26,779.74,Mid-Market,Referral,0,Loyal
C002845,5,12,719.88,SMB,Referral,1,At Risk
C002846,28,28,3639.7200000000003,SMB,Partner,3,Champions
C002847,30,6,179.94,Enterprise,Referral,1,At Risk
C002848,19,25,749.75,SMB,Partner,0,Loyal
C002849,29,3,179.97,SMB,Partner,1,At Risk
C002850,16,18,539.8199999999999,Mid-Market,Referral,0,Loyal
C002851,3,11,1429.89,SMB,Partner,1,At Risk
C002852,724,9,539.91,SMB,Referral,2,Lost
C002853,13,22,659.78,Enterprise,Paid Ads,0,Loyal
C002854,27,8,479.92,SMB,Paid Ads,1,At Risk
C002855,13,35,4549.650000000001,SMB,Partner,3,Champions
C002856,7,4,519.96,Mid-Market,Paid Ads,1,At Risk
C002857,226,12,1559.88,SMB,Partner,1,At Risk
C002858,61,11,1429.89,SMB,Paid Ads,1,At Risk
C002859,305,12,719.88,SMB,Referral,2,Lost
C002860,6,19,1139.81,SMB,Paid Ads,0,Loyal
C002861,19,7,419.93,Mid-Market,Partner,1,At Risk
C002862,14,19,1139.81,Enterprise,Referral,0,Loyal
C002863,18,2,259.98,SMB,Referral,1,At Risk
C002864,6,33,4289.67,Mid-Market,Paid Ads,3,Champions
C002865,8,17,1019.83,SMB,Organic,0,Loyal
C002866,5,33,1979.67,SMB,Partner,0,Loyal
C002867,9,26,3379.7400000000002,Enterprise,Paid Ads,3,Champions
C002868,26,33,1979.67,Enterprise,Partner,0,Loyal
C002869,38,1,129.99,Mid-Market,Partner,1,At Risk
C002870,21,31,4029.6900000000005,SMB,Organic,3,Champions
C002871,6,21,2729.79,Mid-Market,Paid Ads,3,Champions
C002872,27,14,1819.8600000000001,Enterprise,Paid Ads,0,Loyal
C002873,4,32,1919.68,SMB,Organic,0,Loyal
C002874,16,16,479.84,SMB,Organic,1,At Risk
C002875,3,4,239.96,SMB,Organic,1,At Risk
C002876,12,28,3639.7200000000003,Mid-Market,Referral,3,Champions
C002877,18,14,419.85999999999996,Mid-Market,Paid Ads,1,At Risk
C002878,15,5,149.95,Mid-Market,Organic,1,At Risk
C002879,72,6,359.94,Mid-Market,Paid Ads,1,At Risk
C002880,17,7,419.93,SMB,Organic,1,At Risk
C002881,8,5,299.95,Enterprise,Paid Ads,1,At Risk
C002882,657,6,179.94,SMB,Partner,2,Lost
C002883,174,18,2339.82,Mid-Market,Organic,0,Loyal
C002884,10,2,59.98,SMB,Paid Ads,1,At Risk
C002885,27,20,2599.8,SMB,Referral,3,Champions
C002886,23,9,539.91,SMB,Organic,1,At Risk
C002887,17,4,239.96,SMB,Paid Ads,1,At Risk
C002888,2,3,389.97,Mid-Market,Referral,1,At Risk
C002889,21,7,419.93,Mid-Market,Referral,1,At Risk
C002890,14,29,3769.71,SMB,Organic,3,Champions
C002891,2,15,899.85,SMB,Partner,1,At Risk
C002892,46,29,3769.71,SMB,Paid Ads,3,Champions
C002893,11,27,809.7299999999999,SMB,Partner,0,Loyal
C002894,490,14,1819.8600000000001,SMB,Paid Ads,2,Lost
C002895,25,5,649.95,SMB,Organic,1,At Risk
C002896,25,6,779.94,SMB,Organic,1,At Risk
C002897,1,18,1079.82,Mid-Market,Paid Ads,0,Loyal
C002898,11,8,1039.92,SMB,Partner,1,At Risk
C002899,27,2,119.98,SMB,Partner,1,At Risk
C002900,46,18,1079.82,Enterprise,Organic,0,Loyal
C002901,16,32,959.68,Enterprise,Paid Ads,0,Loyal
C002902,735,6,359.94,SMB,Organic,2,Lost
C002903,1,13,389.87,SMB,Referral,1,At Risk
C002904,8,26,779.74,SMB,Referral,0,Loyal
C002905,65,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C002906,29,15,449.84999999999997,SMB,Referral,1,At Risk
C002907,20,5,299.95,SMB,Partner,1,At Risk
C002908,46,26,3379.7400000000002,SMB,Paid Ads,3,Champions
C002909,2,2,259.98,SMB,Paid Ads,1,At Risk
C002910,294,18,2339.82,SMB,Referral,0,Loyal
C002911,16,7,909.9300000000001,Mid-Market,Organic,1,At Risk
C002912,4,5,649.95,SMB,Organic,1,At Risk
C002913,15,4,239.96,Mid-Market,Organic,1,At Risk
C002914,328,9,269.90999999999997,SMB,Partner,2,Lost
C002915,9,36,2159.64,SMB,Referral,0,Loyal
C002916,28,14,839.86,Enterprise,Organic,1,At Risk
C002917,20,29,1739.71,SMB,Organic,0,Loyal
C002918,14,28,3639.7200000000003,SMB,Organic,3,Champions
C002919,19,4,119.96,Enterprise,Paid Ads,1,At Risk
C002920,18,30,1799.7,SMB,Organic,0,Loyal
C002921,17,26,3379.7400000000002,SMB,Referral,3,Champions
C002922,27,15,449.84999999999997,Mid-Market,Referral,1,At Risk
C002923,26,7,419.93,Mid-Market,Organic,1,At Risk
C002924,17,4,239.96,SMB,Referral,1,At Risk
C002925,15,2,259.98,Mid-Market,Referral,1,At Risk
C002926,12,27,809.7299999999999,SMB,Paid Ads,0,Loyal
C002927,2,3,179.97,SMB,Organic,1,At Risk
C002928,6,17,509.83,SMB,Partner,1,At Risk
C002929,22,17,1019.83,SMB,Referral,0,Loyal
C002930,46,13,779.87,SMB,Paid Ads,1,At Risk
C002931,22,19,569.81,Mid-Market,Organic,0,Loyal
C002932,26,5,299.95,SMB,Partner,1,At Risk
C002933,3,17,2209.83,SMB,Referral,0,Loyal
C002934,9,15,1949.8500000000001,SMB,Paid Ads,0,Loyal
C002935,4,4,239.96,Enterprise,Partner,1,At Risk
C002936,15,1,59.99,Enterprise,Referral,1,At Risk
C002937,22,12,719.88,Enterprise,Organic,1,At Risk
C002938,22,6,359.94,SMB,Organic,1,At Risk
C002939,29,2,119.98,Mid-Market,Organic,1,At Risk
C002940,30,16,959.84,SMB,Organic,0,Loyal
C002941,15,1,29.99,Enterprise,Referral,1,At Risk
C002942,5,30,3899.7000000000003,Mid-Market,Partner,3,Champions
C002943,51,15,449.84999999999997,SMB,Paid Ads,1,At Risk
C002944,25,33,1979.67,Mid-Market,Paid Ads,0,Loyal
C002945,410,3,89.97,SMB,Paid Ads,2,Lost
C002946,19,5,299.95,SMB,Partner,1,At Risk
C002947,30,29,3769.71,Mid-Market,Referral,3,Champions
C002948,30,30,1799.7,SMB,Paid Ads,0,Loyal
C002949,11,7,909.9300000000001,SMB,Referral,1,At Risk
C002950,14,7,209.92999999999998,SMB,Referral,1,At Risk
C002951,7,9,1169.91,Mid-Market,Organic,1,At Risk
C002952,21,28,1679.72,SMB,Paid Ads,0,Loyal
C002953,22,7,909.9300000000001,SMB,Partner,1,At Risk
C002954,29,3,179.97,Mid-Market,Paid Ads,1,At Risk
C002955,29,26,779.74,Enterprise,Partner,0,Loyal
C002956,8,20,2599.8,SMB,Organic,3,Champions
C002957,21,31,4029.6900000000005,Mid-Market,Paid Ads,3,Champions
C002958,4,21,2729.79,Enterprise,Organic,3,Champions
C002959,7,34,1019.66,SMB,Partner,0,Loyal
C002960,161,10,1299.9,SMB,Organic,1,At Risk
C002961,20,11,659.89,SMB,Organic,1,At Risk
C002962,23,25,1499.75,SMB,Partner,0,Loyal
C002963,2,21,2729.79,Enterprise,Paid Ads,3,Champions
C002964,9,3,179.97,SMB,Partner,1,At Risk
C002965,18,8,1039.92,Mid-Market,Partner,1,At Risk
C002966,10,28,1679.72,Mid-Market,Organic,0,Loyal
C002967,27,29,1739.71,SMB,Partner,0,Loyal
C002968,21,3,179.97,Mid-Market,Partner,1,At Risk
C002969,6,23,1379.77,SMB,Paid Ads,0,Loyal
C002970,32,9,269.90999999999997,SMB,Organic,1,At Risk
C002971,23,10,1299.9,SMB,Organic,1,At Risk
C002972,17,35,1049.6499999999999,SMB,Partner,0,Loyal
C002973,12,27,809.7299999999999,SMB,Partner,0,Loyal
C002974,29,8,239.92,Mid-Market,Organic,1,At Risk
C002975,327,12,359.88,SMB,Partner,2,Lost
C002976,29,27,3509.7300000000005,Mid-Market,Referral,3,Champions
C002977,16,1,29.99,SMB,Partner,1,At Risk
C002978,48,1,29.99,SMB,Partner,1,At Risk
C002979,23,22,2859.78,SMB,Organic,3,Champions
C002980,28,21,629.79,Mid-Market,Organic,0,Loyal
C002981,648,11,1429.89,SMB,Partner,2,Lost
C002982,27,34,2039.66,SMB,Paid Ads,0,Loyal
C002983,11,7,909.9300000000001,SMB,Organic,1,At Risk
C002984,11,8,479.92,Enterprise,Partner,1,At Risk
C002985,15,20,2599.8,SMB,Organic,3,Champions
C002986,632,13,779.87,SMB,Partner,2,Lost
C002987,47,18,1079.82,Enterprise,Referral,0,Loyal
C002988,10,31,929.6899999999999,SMB,Organic,0,Loyal
C002989,14,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C002990,329,6,779.94,SMB,Organic,2,Lost
C002991,24,32,1919.68,SMB,Partner,0,Loyal
C002992,14,18,539.8199999999999,Enterprise,Partner,0,Loyal
C002993,16,27,3509.7300000000005,Enterprise,Paid Ads,3,Champions
C002994,27,3,89.97,SMB,Paid Ads,1,At Risk
C002995,30,34,4419.66,Mid-Market,Referral,3,Champions
C002996,503,13,1689.8700000000001,SMB,Referral,2,Lost
C002997,29,6,179.94,SMB,Referral,1,At Risk
C002998,10,27,1619.73,SMB,Paid Ads,0,Loyal
C002999,14,9,269.90999999999997,SMB,Partner,1,At Risk
C003000,8,18,2339.82,Mid-Market,Organic,0,Loyal
C003001,19,2,59.98,SMB,Organic,1,At Risk
C003002,5,14,1819.8600000000001,SMB,Paid Ads,0,Loyal
C003003,4,26,779.74,SMB,Referral,0,Loyal
C003004,8,30,1799.7,Mid-Market,Referral,0,Loyal
C003005,8,25,749.75,SMB,Organic,0,Loyal
C003006,21,4,119.96,Mid-Market,Organic,1,At Risk
C003007,315,10,599.9,SMB,Organic,2,Lost
C003008,8,18,2339.82,SMB,Organic,0,Loyal
C003009,693,10,599.9,Mid-Market,Paid Ads,2,Lost
C003010,53,18,1079.82,SMB,Organic,0,Loyal
C003011,19,13,1689.8700000000001,SMB,Partner,0,Loyal
C003012,20,29,3769.71,SMB,Referral,3,Champions
C003013,24,17,1019.83,SMB,Referral,0,Loyal
C003014,8,16,479.84,SMB,Referral,1,At Risk
C003015,23,9,539.91,Mid-Market,Paid Ads,1,At Risk
C003016,17,8,1039.92,SMB,Paid Ads,1,At Risk
C003017,20,8,479.92,SMB,Referral,1,At Risk
C003018,564,6,359.94,Enterprise,Partner,2,Lost
C003019,28,5,299.95,SMB,Organic,1,At Risk
C003020,32,2,119.98,SMB,Partner,1,At Risk
C003021,18,4,239.96,Enterprise,Organic,1,At Risk
C003022,3,9,1169.91,SMB,Organic,1,At Risk
C003023,6,8,239.92,SMB,Paid Ads,1,At Risk
C003024,140,15,449.84999999999997,SMB,Referral,1,At Risk
C003025,24,1,129.99,Mid-Market,Organic,1,At Risk
C003026,15,23,689.77,SMB,Referral,0,Loyal
C003027,12,30,3899.7000000000003,Enterprise,Partner,3,Champions
C003028,11,16,959.84,Mid-Market,Paid Ads,0,Loyal
C003029,23,8,479.92,SMB,Partner,1,At Risk
C003030,24,36,2159.64,Mid-Market,Paid Ads,0,Loyal
C003031,2,26,779.74,SMB,Paid Ads,0,Loyal
C003032,30,15,449.84999999999997,Mid-Market,Paid Ads,1,At Risk
C003033,770,10,599.9,SMB,Organic,2,Lost
C003034,29,32,4159.68,SMB,Organic,3,Champions
C003035,12,31,1859.69,Mid-Market,Paid Ads,0,Loyal
C003036,17,29,3769.71,Mid-Market,Referral,3,Champions
C003037,18,33,4289.67,SMB,Referral,3,Champions
C003038,655,4,239.96,SMB,Organic,2,Lost
C003039,2,5,299.95,SMB,Referral,1,At Risk
C003040,24,13,1689.8700000000001,Mid-Market,Organic,0,Loyal
C003041,10,9,1169.91,Enterprise,Organic,1,At Risk
C003042,66,6,179.94,SMB,Referral,1,At Risk
C003043,12,4,239.96,SMB,Paid Ads,1,At Risk
C003044,26,32,959.68,SMB,Paid Ads,0,Loyal
C003045,5,25,3249.75,SMB,Referral,3,Champions
C003046,17,28,1679.72,Enterprise,Referral,0,Loyal
C003047,26,6,359.94,Enterprise,Paid Ads,1,At Risk
C003048,3,8,239.92,Enterprise,Paid Ads,1,At Risk
C003049,11,27,809.7299999999999,Enterprise,Partner,0,Loyal
C003050,3,2,259.98,SMB,Referral,1,At Risk
C003051,18,6,179.94,SMB,Paid Ads,1,At Risk
C003052,24,25,749.75,SMB,Organic,0,Loyal
C003054,11,13,389.87,SMB,Referral,1,At Risk
C003055,7,23,2989.7700000000004,SMB,Organic,3,Champions
C003056,25,21,629.79,SMB,Paid Ads,0,Loyal
C003057,24,8,1039.92,SMB,Partner,1,At Risk
C003058,407,4,239.96,Mid-Market,Organic,2,Lost
C003059,1,22,2859.78,SMB,Paid Ads,3,Champions
C003060,9,31,1859.69,SMB,Partner,0,Loyal
C003061,17,1,129.99,SMB,Organic,1,At Risk
C003062,25,29,3769.71,SMB,Organic,3,Champions
C003063,6,31,4029.6900000000005,Mid-Market,Partner,3,Champions
C003064,28,17,1019.83,SMB,Partner,0,Loyal
C003065,7,28,839.7199999999999,SMB,Partner,0,Loyal
C003066,126,6,359.94,SMB,Paid Ads,1,At Risk
C003067,15,1,59.99,Enterprise,Partner,1,At Risk
C003068,13,20,1199.8,Enterprise,Organic,0,Loyal
C003069,21,8,1039.92,SMB,Partner,1,At Risk
C003070,50,17,509.83,Mid-Market,Partner,1,At Risk
C003071,3,2,259.98,SMB,Paid Ads,1,At Risk
C003072,28,30,899.6999999999999,SMB,Partner,0,Loyal
C003073,7,12,359.88,SMB,Paid Ads,1,At Risk
C003074,7,22,659.78,Mid-Market,Referral,0,Loyal
C003075,14,9,1169.91,SMB,Referral,1,At Risk
C003076,50,11,1429.89,SMB,Partner,1,At Risk
C003077,19,1,129.99,SMB,Partner,1,At Risk
C003078,53,30,1799.7,Mid-Market,Organic,0,Loyal
C003079,16,8,1039.92,Mid-Market,Organic,1,At Risk
C003080,24,7,419.93,Mid-Market,Partner,1,At Risk
C003081,2,16,479.84,SMB,Partner,1,At Risk
C003082,4,17,2209.83,Enterprise,Organic,0,Loyal
C003083,10,5,149.95,SMB,Partner,1,At Risk
C003084,11,9,1169.91,SMB,Organic,1,At Risk
C003085,25,24,3119.76,SMB,Referral,3,Champions
C003086,22,33,989.67,Mid-Market,Referral,0,Loyal
C003087,30,9,539.91,SMB,Paid Ads,1,At Risk
C003088,16,16,959.84,Mid-Market,Partner,0,Loyal
C003089,26,10,299.9,Mid-Market,Referral,1,At Risk
C003090,4,31,4029.6900000000005,SMB,Organic,3,Champions
C003091,24,1,59.99,SMB,Paid Ads,1,At Risk
